material_name,page,zone_id,width_mm,height_mm,area_m2,bbox_area_m2,scale_mm_per_px,scale_source,area_px,width_px,height_px,bbox_px,material_line
Натуральный камень,1,p001-z0633,38.1,40.3,0.0002,0.0015,0.317134,dimension_line,2040.0,120,127,"[2922, 2733, 3042, 2860]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0634,38.1,40.3,0.0002,0.0015,0.317134,dimension_line,2039.5,120,127,"[3927, 2733, 4047, 2860]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0635,40.3,40.3,0.0002,0.0016,0.317134,dimension_line,2074.5,127,127,"[4683, 2733, 4810, 2860]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0636,38.1,39.0,0.0002,0.0015,0.317134,dimension_line,2086.0,120,123,"[2801, 2737, 2921, 2860]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0637,38.1,39.0,0.0002,0.0015,0.317134,dimension_line,2075.0,120,123,"[3806, 2737, 3926, 2860]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0638,25.1,27.9,0.0001,0.0007,0.317134,dimension_line,1344.0,79,88,"[2560, 2738, 2639, 2826]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0639,25.4,28.2,0.0001,0.0007,0.317134,dimension_line,1340.5,80,89,"[3564, 2738, 3644, 2827]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0640,25.1,27.9,0.0001,0.0007,0.317134,dimension_line,1339.0,79,88,"[4048, 2738, 4127, 2826]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0641,37.7,38.7,0.0002,0.0015,0.317134,dimension_line,2072.0,119,122,"[4811, 2738, 4930, 2860]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0642,25.1,27.9,0.0001,0.0007,0.317134,dimension_line,1319.5,79,88,"[4811, 2738, 4890, 2826]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0643,25.1,27.9,0.0001,0.0007,0.317134,dimension_line,1325.0,79,88,"[5053, 2738, 5132, 2826]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0644,25.4,27.6,0.0001,0.0007,0.317134,dimension_line,1311.5,80,87,"[2801, 2739, 2881, 2826]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0645,25.1,27.6,0.0001,0.0007,0.317134,dimension_line,1306.5,79,87,"[3043, 2739, 3122, 2826]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0646,25.1,27.6,0.0001,0.0007,0.317134,dimension_line,1304.0,79,87,"[3806, 2739, 3885, 2826]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0647,25.4,27.6,0.0001,0.0007,0.317134,dimension_line,1306.5,80,87,"[4569, 2739, 4649, 2826]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0648,37.1,37.1,0.0002,0.0014,0.317134,dimension_line,1890.5,117,117,"[5149, 2741, 5266, 2858]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0649,34.9,35.8,0.0002,0.0013,0.317134,dimension_line,1867.5,110,113,"[2560, 2747, 2670, 2860]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0650,37.1,35.8,0.0002,0.0013,0.317134,dimension_line,1868.5,117,113,"[3098, 2747, 3215, 2860]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0651,34.3,34.3,0.0002,0.0012,0.317134,dimension_line,1747.5,108,108,"[4103, 2752, 4211, 2860]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0652,33.3,33.3,0.0002,0.0011,0.317134,dimension_line,1684.0,105,105,"[2454, 2753, 2559, 2858]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0653,33.3,33.3,0.0002,0.0011,0.317134,dimension_line,1774.0,105,105,"[2695, 2753, 2800, 2858]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0654,33.6,33.3,0.0002,0.0011,0.317134,dimension_line,1701.0,106,105,"[2936, 2753, 3042, 2858]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0655,33.3,33.3,0.0002,0.0011,0.317134,dimension_line,1700.5,105,105,"[3458, 2753, 3563, 2858]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0656,33.3,33.3,0.0002,0.0011,0.317134,dimension_line,1708.0,105,105,"[3700, 2753, 3805, 2858]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0657,33.6,33.3,0.0002,0.0011,0.317134,dimension_line,1691.5,106,105,"[3941, 2753, 4047, 2858]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0658,33.3,33.3,0.0002,0.0011,0.317134,dimension_line,1712.5,105,105,"[4463, 2753, 4568, 2858]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0659,33.3,33.3,0.0002,0.0011,0.317134,dimension_line,1682.5,105,105,"[4705, 2753, 4810, 2858]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0660,31.1,30.1,0.0002,0.0009,0.317134,dimension_line,1538.5,98,95,"[5166, 2765, 5264, 2860]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0661,30.4,29.8,0.0002,0.0009,0.317134,dimension_line,1614.5,96,94,"[3118, 2766, 3214, 2860]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0662,29.2,28.5,0.0001,0.0008,0.317134,dimension_line,1477.0,92,90,"[4123, 2770, 4215, 2860]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0663,27.3,27.3,0.0001,0.0007,0.317134,dimension_line,1387.5,86,86,"[2473, 2772, 2559, 2858]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0664,27.3,27.3,0.0001,0.0007,0.317134,dimension_line,1376.5,86,86,"[2956, 2772, 3042, 2858]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0665,27.3,27.3,0.0001,0.0007,0.317134,dimension_line,1391.5,86,86,"[3961, 2772, 4047, 2858]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0666,27.3,27.3,0.0001,0.0007,0.317134,dimension_line,1405.5,86,86,"[4724, 2772, 4810, 2858]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0667,27.0,27.0,0.0001,0.0007,0.317134,dimension_line,1342.5,85,85,"[2715, 2773, 2800, 2858]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0668,27.0,27.0,0.0001,0.0007,0.317134,dimension_line,1342.5,85,85,"[3478, 2773, 3563, 2858]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0669,27.3,27.0,0.0001,0.0007,0.317134,dimension_line,1356.5,86,85,"[3719, 2773, 3805, 2858]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0670,27.3,27.0,0.0001,0.0007,0.317134,dimension_line,1354.5,86,85,"[4482, 2773, 4568, 2858]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0671,27.0,27.0,0.0001,0.0007,0.317134,dimension_line,1342.5,85,85,"[4966, 2773, 5051, 2858]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0672,23.5,23.5,0.0001,0.0006,0.317134,dimension_line,1184.5,74,74,"[5188, 2784, 5262, 2858]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0673,31.7,45.4,0.0006,0.0014,0.317134,dimension_line,5904.0,100,143,"[541, 2825, 641, 2968]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0674,27.3,28.5,0.0002,0.0008,0.317134,dimension_line,1767.5,86,90,"[1830, 2860, 1916, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0675,60.9,33.6,0.0009,0.002,0.317134,dimension_line,9113.5,192,106,"[2815, 2860, 3007, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0676,27.3,28.5,0.0002,0.0008,0.317134,dimension_line,1610.5,86,90,"[3840, 2860, 3926, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0677,27.3,28.5,0.0002,0.0008,0.317134,dimension_line,1601.5,86,90,"[4844, 2860, 4930, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0678,13.3,67.9,0.0009,0.0009,0.317134,dimension_line,8533.5,42,214,"[70, 2861, 112, 3075]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0679,18.4,67.9,0.0012,0.0012,0.317134,dimension_line,12139.0,58,214,"[114, 2861, 172, 3075]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0680,30.4,28.2,0.0001,0.0009,0.317134,dimension_line,1482.0,96,89,"[1347, 2861, 1443, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0681,30.8,28.2,0.0001,0.0009,0.317134,dimension_line,1485.0,97,89,"[1405, 2861, 1502, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0682,30.8,28.2,0.0002,0.0009,0.317134,dimension_line,1507.0,97,89,"[2351, 2861, 2448, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0683,30.4,28.2,0.0001,0.0009,0.317134,dimension_line,1468.0,96,89,"[2410, 2861, 2506, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0684,24.4,28.2,0.0001,0.0007,0.317134,dimension_line,1402.0,77,89,"[2593, 2861, 2670, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0685,24.4,24.4,0.0001,0.0006,0.317134,dimension_line,1238.5,77,77,"[2671, 2861, 2748, 2938]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0686,28.9,28.2,0.0001,0.0008,0.317134,dimension_line,1443.0,91,89,"[2710, 2861, 2801, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0687,30.8,28.2,0.0002,0.0009,0.317134,dimension_line,1501.0,97,89,"[3076, 2861, 3173, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0688,40.0,41.2,0.0011,0.0016,0.317134,dimension_line,10736.0,126,130,"[3230, 2861, 3356, 2991]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0689,30.8,28.2,0.0002,0.0009,0.317134,dimension_line,1516.0,97,89,"[3356, 2861, 3453, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0690,30.4,28.2,0.0001,0.0009,0.317134,dimension_line,1468.0,96,89,"[3415, 2861, 3511, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0691,30.4,28.2,0.0001,0.0009,0.317134,dimension_line,1470.0,96,89,"[3598, 2861, 3694, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0692,30.8,28.2,0.0001,0.0009,0.317134,dimension_line,1487.0,97,89,"[3656, 2861, 3753, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0693,30.8,28.2,0.0002,0.0009,0.317134,dimension_line,1511.0,97,89,"[4081, 2861, 4178, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0694,30.4,28.2,0.0001,0.0009,0.317134,dimension_line,1486.5,96,89,"[4361, 2861, 4457, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0695,30.8,28.2,0.0002,0.0009,0.317134,dimension_line,1502.5,97,89,"[4419, 2861, 4516, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0696,30.4,28.2,0.0001,0.0009,0.317134,dimension_line,1482.0,96,89,"[4603, 2861, 4699, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0697,30.8,28.2,0.0001,0.0009,0.317134,dimension_line,1483.0,97,89,"[4661, 2861, 4758, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0698,30.8,28.2,0.0001,0.0009,0.317134,dimension_line,1478.5,97,89,"[5086, 2861, 5183, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0699,30.8,28.2,0.0002,0.0009,0.317134,dimension_line,1499.5,97,89,"[5144, 2861, 5241, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0700,28.9,27.9,0.0001,0.0008,0.317134,dimension_line,1441.0,91,88,"[1705, 2862, 1796, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0701,28.9,27.9,0.0001,0.0008,0.317134,dimension_line,1441.5,91,88,"[2468, 2862, 2559, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0702,28.9,27.9,0.0001,0.0008,0.317134,dimension_line,1442.5,91,88,"[2951, 2862, 3042, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0703,30.4,27.9,0.0001,0.0008,0.317134,dimension_line,1483.5,96,88,"[3115, 2862, 3211, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0704,28.9,27.9,0.0001,0.0008,0.317134,dimension_line,1431.0,91,88,"[3473, 2862, 3564, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0705,28.9,27.9,0.0001,0.0008,0.317134,dimension_line,1439.5,91,88,"[3715, 2862, 3806, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0706,28.9,27.9,0.0001,0.0008,0.317134,dimension_line,1408.5,91,88,"[3956, 2862, 4047, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0707,30.4,27.9,0.0001,0.0008,0.317134,dimension_line,1488.5,96,88,"[4120, 2862, 4216, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0708,28.9,27.9,0.0001,0.0008,0.317134,dimension_line,1436.5,91,88,"[4478, 2862, 4569, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0709,28.9,27.9,0.0001,0.0008,0.317134,dimension_line,1449.0,91,88,"[4719, 2862, 4810, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0710,28.9,27.9,0.0001,0.0008,0.317134,dimension_line,1431.0,91,88,"[4961, 2862, 5052, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0711,35.5,33.0,0.0002,0.0012,0.317134,dimension_line,1721.5,112,104,"[5148, 2862, 5260, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0712,35.2,32.7,0.0002,0.0011,0.317134,dimension_line,1756.5,111,103,"[1350, 2863, 1461, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0713,29.8,27.6,0.0001,0.0008,0.317134,dimension_line,1435.0,94,87,"[1386, 2863, 1480, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0714,35.2,32.7,0.0002,0.0011,0.317134,dimension_line,1703.5,111,103,"[1408, 2863, 1519, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0715,29.8,27.6,0.0001,0.0008,0.317134,dimension_line,1442.5,94,87,"[1444, 2863, 1538, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0716,35.2,32.7,0.0002,0.0011,0.317134,dimension_line,1704.5,111,103,"[1650, 2863, 1761, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0717,29.8,27.6,0.0001,0.0008,0.317134,dimension_line,1435.0,94,87,"[1686, 2863, 1780, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0718,26.6,27.0,0.0001,0.0007,0.317134,dimension_line,1345.0,84,85,"[1918, 2863, 2002, 2948]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0719,35.2,32.7,0.0002,0.0011,0.317134,dimension_line,1714.5,111,103,"[2355, 2863, 2466, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0720,29.8,27.6,0.0001,0.0008,0.317134,dimension_line,1460.0,94,87,"[2391, 2863, 2485, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0721,35.2,32.7,0.0002,0.0011,0.317134,dimension_line,1733.5,111,103,"[2413, 2863, 2524, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0722,29.8,27.6,0.0001,0.0008,0.317134,dimension_line,1435.0,94,87,"[2449, 2863, 2543, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0723,30.1,30.1,0.0002,0.0009,0.317134,dimension_line,1524.5,95,95,"[2671, 2863, 2766, 2958]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0724,30.1,27.6,0.0001,0.0008,0.317134,dimension_line,1467.5,95,87,"[2690, 2863, 2785, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0725,30.1,27.6,0.0001,0.0008,0.317134,dimension_line,1453.5,95,87,"[2932, 2863, 3027, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0726,35.2,32.7,0.0002,0.0011,0.317134,dimension_line,1711.5,111,103,"[3080, 2863, 3191, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0727,35.5,33.0,0.0002,0.0012,0.317134,dimension_line,1724.5,112,104,"[3358, 2863, 3470, 2967]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0728,30.1,27.6,0.0001,0.0008,0.317134,dimension_line,1466.5,95,87,"[3395, 2863, 3490, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0729,35.2,32.7,0.0002,0.0011,0.317134,dimension_line,1700.0,111,103,"[3418, 2863, 3529, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0730,29.8,27.6,0.0001,0.0008,0.317134,dimension_line,1445.5,94,87,"[3454, 2863, 3548, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0731,35.2,32.7,0.0002,0.0011,0.317134,dimension_line,1756.5,111,103,"[3601, 2863, 3712, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0732,29.8,27.6,0.0001,0.0008,0.317134,dimension_line,1435.0,94,87,"[3637, 2863, 3731, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0733,34.9,32.7,0.0002,0.0011,0.317134,dimension_line,1690.5,110,103,"[3660, 2863, 3770, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0734,30.1,27.6,0.0001,0.0008,0.317134,dimension_line,1468.5,95,87,"[3695, 2863, 3790, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0735,27.0,27.0,0.0001,0.0007,0.317134,dimension_line,1372.5,85,85,"[3927, 2863, 4012, 2948]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0736,30.4,27.6,0.0001,0.0008,0.317134,dimension_line,1452.0,96,87,"[3936, 2863, 4032, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0737,34.9,32.7,0.0002,0.0011,0.317134,dimension_line,1700.5,110,103,"[4085, 2863, 4195, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0738,35.2,32.7,0.0002,0.0011,0.317134,dimension_line,1727.0,111,103,"[4364, 2863, 4475, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0739,30.1,27.6,0.0001,0.0008,0.317134,dimension_line,1448.0,95,87,"[4400, 2863, 4495, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0740,34.9,32.7,0.0002,0.0011,0.317134,dimension_line,1690.5,110,103,"[4423, 2863, 4533, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0741,30.1,27.6,0.0001,0.0008,0.317134,dimension_line,1469.5,95,87,"[4458, 2863, 4553, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0742,35.2,32.7,0.0002,0.0011,0.317134,dimension_line,1734.5,111,103,"[4606, 2863, 4717, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0743,29.8,27.6,0.0001,0.0008,0.317134,dimension_line,1445.5,94,87,"[4642, 2863, 4736, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0744,35.2,32.7,0.0002,0.0011,0.317134,dimension_line,1717.0,111,103,"[4664, 2863, 4775, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0745,30.1,27.6,0.0001,0.0008,0.317134,dimension_line,1447.0,95,87,"[4700, 2863, 4795, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0746,27.0,27.0,0.0001,0.0007,0.317134,dimension_line,1359.5,85,85,"[4932, 2863, 5017, 2948]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0747,30.1,27.6,0.0001,0.0008,0.317134,dimension_line,1447.0,95,87,"[4941, 2863, 5036, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0748,35.2,32.7,0.0002,0.0011,0.317134,dimension_line,1742.0,111,103,"[5089, 2863, 5200, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0749,30.1,27.6,0.0001,0.0008,0.317134,dimension_line,1448.0,95,87,"[5125, 2863, 5220, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0750,25.1,25.4,0.0001,0.0006,0.317134,dimension_line,1219.5,79,80,"[3135, 2870, 3214, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0751,25.1,24.7,0.0001,0.0006,0.317134,dimension_line,1252.0,79,78,"[5183, 2872, 5262, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0752,24.4,24.4,0.0001,0.0006,0.317134,dimension_line,1207.5,77,77,"[4140, 2873, 4217, 2950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0753,27.6,27.9,0.0001,0.0008,0.317134,dimension_line,1361.0,87,88,"[1709, 2878, 1796, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0754,27.6,27.9,0.0001,0.0008,0.317134,dimension_line,1358.5,87,88,"[2472, 2878, 2559, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0755,27.9,27.9,0.0001,0.0008,0.317134,dimension_line,1425.5,88,88,"[2713, 2878, 2801, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0756,27.6,27.9,0.0001,0.0008,0.317134,dimension_line,1354.0,87,88,"[2955, 2878, 3042, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0757,27.9,27.9,0.0001,0.0008,0.317134,dimension_line,1425.5,88,88,"[3476, 2878, 3564, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0758,27.6,27.9,0.0001,0.0008,0.317134,dimension_line,1358.5,87,88,"[3960, 2878, 4047, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0759,27.9,27.9,0.0001,0.0008,0.317134,dimension_line,1382.5,88,88,"[4481, 2878, 4569, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0760,27.6,27.9,0.0001,0.0008,0.317134,dimension_line,1354.5,87,88,"[4723, 2878, 4810, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0761,27.9,27.9,0.0001,0.0008,0.317134,dimension_line,1392.5,88,88,"[4964, 2878, 5052, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0762,27.6,27.6,0.0001,0.0008,0.317134,dimension_line,1360.0,87,87,"[3718, 2879, 3805, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0763,23.2,23.5,0.0001,0.0005,0.317134,dimension_line,1147.0,73,74,"[2597, 2892, 2670, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0764,23.5,22.8,0.0001,0.0005,0.317134,dimension_line,1160.5,74,72,"[3138, 2894, 3212, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0765,26.3,20.0,0.0002,0.0005,0.317134,dimension_line,1501.5,83,63,"[3843, 2903, 3926, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0766,26.3,20.0,0.0002,0.0005,0.317134,dimension_line,1501.0,83,63,"[4848, 2903, 4931, 2966]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0767,24.7,33.9,0.0002,0.0008,0.317134,dimension_line,1549.0,78,107,"[5438, 2940, 5516, 3047]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0768,56.4,63.7,0.0001,0.0036,0.317134,dimension_line,1375.0,178,201,"[1466, 2976, 1644, 3177]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0769,56.4,68.5,0.0001,0.0039,0.317134,dimension_line,1437.0,178,216,"[1708, 2976, 1886, 3192]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0770,56.8,68.5,0.0002,0.0039,0.317134,dimension_line,1596.5,179,216,"[1949, 2976, 2128, 3192]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0771,56.4,68.5,0.0002,0.0039,0.317134,dimension_line,1592.0,178,216,"[2471, 2976, 2649, 3192]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0772,56.8,80.6,0.0002,0.0046,0.317134,dimension_line,2030.0,179,254,"[2712, 2976, 2891, 3230]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0773,56.4,68.5,0.0002,0.0039,0.317134,dimension_line,1596.5,178,216,"[2954, 2976, 3132, 3192]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0774,56.8,68.5,0.0001,0.0039,0.317134,dimension_line,1446.5,179,216,"[3475, 2976, 3654, 3192]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0775,56.4,68.5,0.0002,0.0039,0.317134,dimension_line,1577.5,178,216,"[3717, 2976, 3895, 3192]",ИЛ ТИТ © Натуральный камень 30 мм
